,seqnames,start,end,width,strand,score,count
431,chr1,53296004,53296021,17,-,8.60765853589742,0.0061065857
432,chr1,53308239,53308256,17,+,8.01852516698579,0.0050086793
433,chr1,53308239,53308256,17,-,8.21331416608617,0.0050086793
434,chr1,53553158,53553175,17,+,9.53757235691852,0.0056839613
435,chr1,53553158,53553175,17,-,8.73702244359371,0.0056839613
436,chr1,53658125,53658142,17,+,7.7054719070902,0.0045075957
437,chr1,53658125,53658142,17,-,9.99631935810104,0.0045075957
438,chr1,53663766,53663783,17,-,7.59960043041932,0.0025370135
439,chr1,53835753,53835770,17,-,7.2177212116458,0.008636073
440,chr1,53851180,53851197,17,+,8.44863974065588,0.010961857
441,chr1,53851180,53851197,17,-,9.28923336618363,0.010961857
442,chr1,53944998,53945015,17,+,13.9744096706778,0.0062790643
443,chr1,53944998,53945015,17,-,12.0024981550792,0.0062790643
444,chr1,54370759,54370776,17,+,9.46188142809902,0.005593265
445,chr1,54370759,54370776,17,-,9.22431443989622,0.005593265
446,chr1,54569929,54569946,17,+,9.5951566379513,0.008333031
447,chr1,54569929,54569946,17,-,9.24540473828492,0.008333031
448,chr1,54670854,54670871,17,+,7.96812998899679,0.0035870452
449,chr1,54670854,54670871,17,-,7.19777383551654,0.0035870452
450,chr1,54869268,54869285,17,+,8.60966946201295,0.0073829014
451,chr1,54869268,54869285,17,-,8.05379247614835,0.0073829014
452,chr1,54885575,54885592,17,+,7.30388685057376,0.010033915
453,chr1,54885575,54885592,17,-,7.27220978158581,0.010033915
454,chr1,54953181,54953198,17,-,7.29950805182214,0.005815643
455,chr1,54987613,54987630,17,+,10.4122502108134,0.011497772
456,chr1,54987613,54987630,17,-,11.3544834210355,0.011497772
457,chr1,55356932,55356949,17,+,9.90207314393341,0.008667998
458,chr1,55356932,55356949,17,-,10.9428408148702,0.008667998
459,chr1,55580993,55581010,17,+,7.85531648369263,0.008422802
460,chr1,55593819,55593836,17,-,7.87172149636774,0.0076156016
461,chr1,55966034,55966051,17,-,7.13040417751073,0.008149095
462,chr1,56398120,56398137,17,+,7.29167532875123,0.009253136
463,chr1,56416759,56416776,17,+,7.30314521768281,0.007355161
464,chr1,56416759,56416776,17,-,7.65727702604075,0.007355161
465,chr1,56788307,56788324,17,+,8.83477331758596,0.00699847
466,chr1,56788307,56788324,17,-,8.24239492028666,0.00699847
467,chr1,56797594,56797611,17,+,7.61612611971597,0.0038856023
468,chr1,57158348,57158365,17,+,11.4948803987144,0.009498917
469,chr1,57158348,57158365,17,-,13.099404348084,0.009498917
470,chr1,57301453,57301470,17,+,7.18082434994155,0.0037760823
471,chr1,57408176,57408193,17,-,8.03405691180874,0.0074460944
472,chr1,58060861,58060878,17,+,8.71904327231869,0.0059734145
473,chr1,58060861,58060878,17,-,8.53228542882512,0.0059734145
474,chr1,58144893,58144910,17,+,9.18470931655044,0.007025479
475,chr1,58144893,58144910,17,-,9.19620806501844,0.007025479
476,chr1,58247548,58247565,17,+,7.95827702963402,0.004906675
477,chr1,58247548,58247565,17,-,7.52464950153021,0.004906675
478,chr1,58446556,58446573,17,-,7.82810122848139,0.009339214
479,chr1,58533961,58533978,17,+,7.14985704670832,0.0056227827
480,chr1,58585187,58585204,17,-,7.3017027922083,0.008368833
481,chr1,58781158,58781175,17,+,7.53644052540597,0.0052651
482,chr1,58825179,58825196,17,-,8.53614891677593,0.014163639
483,chr1,58893767,58893784,17,+,7.31345089114276,0.004199596
484,chr1,58903369,58903386,17,+,7.80805466376118,0.007672896
485,chr1,58930118,58930135,17,+,11.2810563621094,0.009809882
486,chr1,58930118,58930135,17,-,11.3416383509136,0.009809882
487,chr1,59071362,59071379,17,+,7.26650488064172,0.0064801984
488,chr1,59286654,59286671,17,+,8.51695147204307,0.0034301449
489,chr1,59286654,59286671,17,-,9.12791345615556,0.0034301449
490,chr1,59299207,59299224,17,+,7.56192430784895,0.00835566
491,chr1,59445279,59445296,17,+,8.73844578092803,0.0064093117
492,chr1,59631797,59631814,17,-,9.26334978430102,0.010392409
493,chr1,59686465,59686482,17,+,7.5873089526476,0.00886713
494,chr1,59739049,59739066,17,+,7.38525814244874,0.007420047
495,chr1,59743617,59743634,17,+,9.95806221492743,0.0047555533
496,chr1,59743617,59743634,17,-,9.86737251449624,0.0047555533
497,chr1,59775594,59775611,17,+,8.902615869211,0.00882239
498,chr1,59775594,59775611,17,-,9.29267923119596,0.00882239
499,chr1,60573259,60573276,17,+,11.5862980464257,0.009093419
500,chr1,60573259,60573276,17,-,12.2393508067887,0.009093419
501,chr1,60866992,60867009,17,+,8.02866557980752,0.0042395955
502,chr1,60866992,60867009,17,-,8.39769958355786,0.0042395955
503,chr1,61006336,61006353,17,+,7.38898726557849,0.007291843
504,chr1,61076363,61076380,17,-,7.35141161692993,0.00405236
505,chr1,61143187,61143204,17,+,7.16258757565014,0.009528344
506,chr1,61143187,61143204,17,-,7.45863037184851,0.009528344
507,chr1,61424606,61424623,17,-,8.53976031641558,0.008791501
508,chr1,61638554,61638571,17,+,11.8883109440104,0.010782884
509,chr1,61638554,61638571,17,-,12.7460859630561,0.010782884
510,chr1,61976198,61976215,17,+,7.15884853755788,0.0074260915
511,chr1,62039048,62039065,17,+,8.78517841893232,0.00610567
512,chr1,62039048,62039065,17,-,7.39087912907876,0.00610567
513,chr1,63082740,63082757,17,+,7.12506790849771,0.011568017
514,chr1,63269855,63269872,17,+,10.238984590428,0.007185322
515,chr1,63269855,63269872,17,-,10.9682016669729,0.007185322
516,chr1,63901186,63901203,17,+,7.67206635564474,0.008657627
517,chr1,63901186,63901203,17,-,7.77183274265582,0.008657627
518,chr1,63928905,63928922,17,+,8.95630631911475,0.009343993
519,chr1,63928905,63928922,17,-,11.2641130124325,0.009343993
520,chr1,63935366,63935383,17,+,9.67534409263461,0.011273265
521,chr1,63935366,63935383,17,-,7.63513676762736,0.011273265
522,chr1,63983903,63983920,17,+,7.16544382877872,0.01404327
523,chr1,63983903,63983920,17,-,8.62583119461551,0.01404327
524,chr1,64042857,64042874,17,+,7.45282774392125,0.0058412463
525,chr1,64042857,64042874,17,-,7.54993669702321,0.0058412463
526,chr1,64824403,64824420,17,+,7.1789447357195,0.00856259
527,chr1,64955274,64955291,17,+,9.41954292585776,0.0063317474
528,chr1,64955274,64955291,17,-,10.3401692473611,0.0063317474
529,chr1,65153804,65153821,17,+,11.5410638362474,0.013355004
530,chr1,65153804,65153821,17,-,11.7852157917355,0.013355004
531,chr1,65420738,65420755,17,+,8.59096007498829,0.005987959
532,chr1,65420738,65420755,17,-,9.58122218945218,0.005987959
533,chr1,65468410,65468427,17,+,10.4287002420498,0.006606151
534,chr1,65468410,65468427,17,-,10.010829349785,0.006606151
535,chr1,65565937,65565954,17,-,7.21997457780318,0.009349536
536,chr1,66242709,66242726,17,+,7.41958917379561,0.007178735
537,chr1,66242709,66242726,17,-,7.62571438469193,0.007178735
538,chr1,66867563,66867580,17,+,10.8598731208942,0.0074906517
539,chr1,66867563,66867580,17,-,10.4469793384056,0.0074906517
540,chr1,67588474,67588491,17,+,8.18297407365641,0.0131244585
541,chr1,67588474,67588491,17,-,7.48530252710883,0.0131244585
542,chr1,67668793,67668810,17,+,9.63397315635726,0.0071078637
543,chr1,67668793,67668810,17,-,10.5338952018093,0.0071078637
544,chr1,67713415,67713432,17,+,8.56033096893149,0.011951529
545,chr1,67713415,67713432,17,-,9.01677624862146,0.011951529
546,chr1,67726430,67726447,17,+,8.46195559422287,0.0084012095
547,chr1,67726430,67726447,17,-,7.80254358404785,0.0084012095
548,chr1,67750037,67750054,17,+,8.1620296281862,0.008498544
549,chr1,67750037,67750054,17,-,8.59458636892198,0.008498544
550,chr1,68233169,68233186,17,+,7.51531911647407,0.0043508336
551,chr1,68233169,68233186,17,-,7.60084621468765,0.0043508336
552,chr1,69733262,69733279,17,-,7.1549961272249,0.00665704
553,chr1,70628078,70628095,17,+,7.89614072006404,0.008647749
554,chr1,70628078,70628095,17,-,8.63240675695736,0.008647749
555,chr1,70874225,70874242,17,+,7.22891846616847,0.0023079726
556,chr1,70874225,70874242,17,-,7.70711198012597,0.0023079726
557,chr1,71947816,71947833,17,-,7.42221201825102,0.0065905275
558,chr1,72633957,72633974,17,+,11.0329742061855,0.015771765
559,chr1,72633957,72633974,17,-,11.843122327514,0.015771765
560,chr1,73121498,73121515,17,-,7.1229898525789,0.006906461
561,chr1,73321534,73321551,17,+,8.49670812043828,0.011524603
562,chr1,73321534,73321551,17,-,7.37698659720295,0.011524603
563,chr1,74422785,74422802,17,+,12.2218963173747,0.009124279
564,chr1,74422785,74422802,17,-,11.7027400848293,0.009124279
565,chr1,74628037,74628054,17,+,9.09402993953826,0.009333782
566,chr1,74628037,74628054,17,-,9.61976945065845,0.009333782
567,chr1,74698074,74698091,17,+,7.71266793076298,0.009206225
568,chr1,76751449,76751466,17,+,7.83134930564249,0.009506273
569,chr1,76751449,76751466,17,-,7.80409398006184,0.009506273
570,chr1,77043181,77043198,17,+,7.39840774071421,0.003227708
571,chr1,77043379,77043396,17,+,7.87187230271139,0.0053088022
572,chr1,77096221,77096238,17,+,12.7841710230369,0.009486102
573,chr1,77096221,77096238,17,-,11.3351442870727,0.009486102
574,chr1,77160536,77160553,17,+,10.6425324557377,0.009513
575,chr1,77160536,77160553,17,-,9.31717041857277,0.009513
576,chr1,77313649,77313666,17,+,7.72376298322738,0.010602936
577,chr1,77313649,77313666,17,-,7.48716615856171,0.010602936
578,chr1,77796827,77796844,17,+,9.95213627788113,0.005564673
579,chr1,77796827,77796844,17,-,8.87657242549386,0.005564673
580,chr1,77833276,77833293,17,+,8.94473061909793,0.006676145
581,chr1,77833276,77833293,17,-,7.99391240256484,0.006676145
582,chr1,77889645,77889662,17,+,7.52021491765126,0.010431831
583,chr1,77889645,77889662,17,-,7.20951806443424,0.010431831
584,chr1,78146562,78146579,17,+,8.04396853760079,0.01022938
585,chr1,78146562,78146579,17,-,8.00082950592819,0.01022938
586,chr1,78225268,78225285,17,+,9.48830102163804,0.009013986
587,chr1,78225268,78225285,17,-,10.7138588969176,0.009013986
588,chr1,78737606,78737623,17,-,7.87136663273681,0.0073806113
589,chr1,78867128,78867145,17,+,12.7897210028569,0.008114152
590,chr1,78867128,78867145,17,-,12.7005731531225,0.008114152
591,chr1,79363753,79363770,17,+,10.6103615088968,0.011104653
592,chr1,79363753,79363770,17,-,9.68665524755825,0.011104653
593,chr1,79750831,79750848,17,+,7.56271887861074,0.0058810357
594,chr1,80251022,80251039,17,+,7.88045326319054,0.004014518
595,chr1,80251022,80251039,17,-,7.95575708640181,0.004014518
596,chr1,80392698,80392715,17,+,9.37135381606786,0.0065814517
597,chr1,80392698,80392715,17,-,7.49433434859583,0.0065814517
598,chr1,80594136,80594153,17,-,7.82064467481023,0.012183252
599,chr1,81414518,81414535,17,+,7.52363724046025,0.006328176
600,chr1,81414518,81414535,17,-,8.32770315603791,0.006328176
601,chr1,82564214,82564231,17,+,7.78298259488523,0.010179676
602,chr1,82685706,82685723,17,+,9.96360951865706,0.006509085
603,chr1,82685706,82685723,17,-,9.71076126980026,0.006509085
604,chr1,82997543,82997560,17,+,7.77278934061024,0.009522013
605,chr1,82997543,82997560,17,-,7.95687725806135,0.009522013
606,chr1,83023291,83023308,17,+,13.307380024114,0.010669755
607,chr1,83023291,83023308,17,-,12.7526640814904,0.010669755
608,chr1,84541209,84541226,17,+,7.52220178171047,0.011775354
609,chr1,84541209,84541226,17,-,9.14790708374858,0.011775354
610,chr1,84709850,84709867,17,-,7.25756161148947,0.0059895637
611,chr1,84827151,84827168,17,+,8.82538307828749,0.00991695
612,chr1,84827232,84827249,17,+,8.25042943078733,0.0051645394
613,chr1,84827151,84827168,17,-,8.05723465174182,0.00991695
614,chr1,84873317,84873334,17,+,8.831752206024,0.0061993026
615,chr1,84873317,84873334,17,-,7.45581474047852,0.0061993026
616,chr1,85465649,85465666,17,-,7.76268566738125,0.0041007157
617,chr1,85534948,85534965,17,+,8.19072164801246,0.0034894668
618,chr1,85534948,85534965,17,-,8.30312462647861,0.0034894668
619,chr1,85629338,85629355,17,+,8.0678967932965,0.0068880543
620,chr1,85629338,85629355,17,-,8.16364486157255,0.0068880543
621,chr1,86105152,86105169,17,+,7.57810658843065,0.011593284
622,chr1,86105152,86105169,17,-,7.71882792792042,0.011593284
623,chr1,86194828,86194845,17,+,7.5544085705266,0.008251274
624,chr1,86765248,86765265,17,+,10.6788996647831,0.010831438
625,chr1,86765248,86765265,17,-,7.157804004026,0.010831438
626,chr1,86779557,86779574,17,+,7.1994073864931,0.010466646
627,chr1,87176041,87176058,17,+,7.94404384969355,0.007496231
628,chr1,87357057,87357074,17,-,7.52406333297539,0.009583401
629,chr1,88612829,88612846,17,+,7.24846830007462,0.0073361294
630,chr1,88683128,88683145,17,+,7.85019315209833,-0.0028696884
631,chr1,88683128,88683145,17,-,8.22933530932301,-0.0028696884
632,chr1,88737004,88737021,17,+,9.36068099769688,0.0056883395
633,chr1,88737004,88737021,17,-,8.81440311477589,0.0056883395
634,chr1,88890781,88890798,17,+,7.8060799015125,0.0050441334
635,chr1,88892582,88892599,17,+,7.30333871791058,0.008000096
636,chr1,88892582,88892599,17,-,7.21515462854413,0.008000096
637,chr1,88984051,88984068,17,-,7.12140157237173,0.011499275
638,chr1,89018229,89018246,17,+,8.43903595501117,0.00943112
639,chr1,89018229,89018246,17,-,8.10441928880879,0.00943112
640,chr1,90145364,90145381,17,-,7.3997472136594,0.0060027214
641,chr1,90946828,90946845,17,+,7.74740042027972,0.0056878263
642,chr1,90946828,90946845,17,-,8.30481473514893,0.0056878263
643,chr1,91022027,91022044,17,+,8.44889306551906,0.008400128
644,chr1,91022027,91022044,17,-,9.28876119207732,0.008400128
645,chr1,91560017,91560034,17,-,7.29308361104852,0.009818059
646,chr1,92443783,92443800,17,-,7.67506608362678,0.006869613
647,chr1,92481200,92481217,17,-,7.3528443310756,0.0023887402
648,chr1,92877621,92877638,17,+,8.66485873926566,0.007876448
649,chr1,92877621,92877638,17,-,8.48264752355058,0.007876448
650,chr1,93277540,93277557,17,+,7.41732058512395,0.008381011
651,chr1,93277540,93277557,17,-,7.21082860026227,0.008381011
652,chr1,93345420,93345437,17,+,7.37310102976848,0.0126672825
653,chr1,93345420,93345437,17,-,7.53716279191489,0.0126672825
654,chr1,93438220,93438237,17,+,9.72578083636582,0.008050971
655,chr1,93438220,93438237,17,-,8.6201214263114,0.008050971
656,chr1,93702015,93702032,17,+,8.36134239690153,0.0060697193
657,chr1,93702015,93702032,17,-,8.30857298622196,0.0060697193
658,chr1,93743622,93743639,17,-,8.01429654186553,0.008488598
659,chr1,94036912,94036929,17,+,8.19299978504899,0.0020467308
660,chr1,94241126,94241143,17,+,7.26087002848816,0.008886136
661,chr1,94543437,94543454,17,-,7.94385262921944,0.007942325
662,chr1,94544318,94544335,17,+,9.7646750085149,0.011870598
663,chr1,94544318,94544335,17,-,8.30343414560569,0.011870598
664,chr1,94545246,94545263,17,+,8.98515077640022,0.008328156
665,chr1,94545246,94545263,17,-,8.54490125953482,0.008328156
666,chr1,94770854,94770871,17,+,7.23785414630904,0.0089685405
667,chr1,94770854,94770871,17,-,7.670167023358,0.0089685405
668,chr1,94772492,94772509,17,+,7.21385100758667,0.009432873
669,chr1,94929249,94929266,17,+,7.63860593353962,0.009776562
670,chr1,94929249,94929266,17,-,7.56930804732769,0.009776562
671,chr1,95003366,95003383,17,+,7.27940773681127,0.0073974533
672,chr1,95318323,95318340,17,-,7.80804043989944,0.008047527
673,chr1,96236555,96236572,17,-,7.55819512650846,0.0062228506
674,chr1,97411888,97411905,17,+,7.57211006439,0.009461223
675,chr1,97623439,97623456,17,+,10.2542874699401,0.008932412
676,chr1,97623439,97623456,17,-,8.38804281418441,0.008932412
677,chr1,98088475,98088492,17,-,7.46274438437776,0.005908929
678,chr1,98333572,98333589,17,+,10.4077947716967,0.0076450836
679,chr1,98333654,98333671,17,+,11.1756227169486,0.007088502
680,chr1,98333572,98333589,17,-,10.2847877820168,0.0076450836
681,chr1,98333654,98333671,17,-,10.5911109149003,0.007088502
682,chr1,98344546,98344563,17,+,11.2300351517424,0.0053162873
683,chr1,98344546,98344563,17,-,12.5068780385603,0.0053162873
684,chr1,98410243,98410260,17,+,8.44299108033176,0.008707803
685,chr1,98410243,98410260,17,-,7.74442608717066,0.008707803
686,chr1,98875116,98875133,17,-,7.53600883308454,0.01239571
687,chr1,99409642,99409659,17,+,8.56522987645799,0.011181007
688,chr1,99409642,99409659,17,-,9.31905861663715,0.011181007
689,chr1,99573974,99573991,17,+,7.41846848792598,0.008541806
690,chr1,99573974,99573991,17,-,7.98419872032075,0.008541806
691,chr1,99971399,99971416,17,+,7.32125404984925,0.0035515341
692,chr1,100413256,100413273,17,+,9.04636120176155,0.007556648
693,chr1,100413256,100413273,17,-,7.94759687422357,0.007556648
694,chr1,100947328,100947345,17,+,7.24993407132012,0.012485251
695,chr1,100947328,100947345,17,-,7.84170968584792,0.012485251
696,chr1,101461030,101461047,17,+,8.23493873217157,0.009899136
697,chr1,101461030,101461047,17,-,7.7531398210528,0.009899136
698,chr1,101996362,101996379,17,+,7.2044588517869,0.00671836
699,chr1,102002092,102002109,17,+,8.47963378316284,0.006839865
700,chr1,102002092,102002109,17,-,7.82325806391616,0.006839865
701,chr1,103348353,103348370,17,+,9.12866475896228,0.012239176
702,chr1,103348353,103348370,17,-,9.66610737404714,0.012239176
703,chr1,104924040,104924057,17,-,7.9816168021579,0.009071212
704,chr1,104991756,104991773,17,+,9.87261769951525,0.0074841087
705,chr1,104991756,104991773,17,-,8.84118169068146,0.0074841087
706,chr1,104996608,104996625,17,+,8.46980220487847,0.003314916
707,chr1,105340939,105340956,17,+,12.2938794504632,0.008821217
708,chr1,105340939,105340956,17,-,11.6501004052146,0.008821217
709,chr1,105467346,105467363,17,+,8.77496934260809,0.006459023
710,chr1,105467346,105467363,17,-,9.2468387475082,0.006459023
711,chr1,106681080,106681097,17,+,8.78345752237419,0.0076548597
712,chr1,106681080,106681097,17,-,8.010030154365,0.0076548597
713,chr1,106862735,106862752,17,+,7.98696923560416,0.013333807
714,chr1,106862735,106862752,17,-,8.23473693313603,0.013333807
715,chr1,106996344,106996361,17,+,7.26693673489071,0.012238042
716,chr1,107782715,107782732,17,-,7.15319441578718,0.0069991513
717,chr1,108746448,108746465,17,+,8.41291334397686,0.0038481369
718,chr1,108746448,108746465,17,-,8.4096040365529,0.0038481369
719,chr1,109100075,109100092,17,+,7.74389493363547,0.0059340787
720,chr1,109100075,109100092,17,-,7.29512934000139,0.0059340787
721,chr1,109115875,109115892,17,+,7.652493194656,0.0029346938
722,chr1,109277586,109277603,17,+,7.43358483154911,0.011663544
723,chr1,109399325,109399342,17,+,8.70108040420352,0.0069374535
724,chr1,109399325,109399342,17,-,8.00277154928554,0.0069374535
725,chr1,109563483,109563500,17,+,9.2299950055605,0.006267143
726,chr1,109563483,109563500,17,-,8.88500360729057,0.006267143
727,chr1,109849646,109849663,17,+,8.20310851283388,0.005403512
728,chr1,109904732,109904749,17,+,9.67604302947293,0.0025394761
729,chr1,109904732,109904749,17,-,9.36765142836034,0.0025394761
730,chr1,109948743,109948760,17,+,7.5311415842373,0.00992688
731,chr1,110061890,110061907,17,+,7.16971109720569,0.0031980171
732,chr1,110292720,110292737,17,+,7.69206791150774,0.009542869
733,chr1,110292720,110292737,17,-,7.15272192335067,0.009542869
734,chr1,110342069,110342086,17,+,7.15019477949986,0.0060158935
735,chr1,111620230,111620247,17,+,8.90960776264886,0.004085535
736,chr1,111620230,111620247,17,-,9.26008648629552,0.004085535
737,chr1,111723159,111723176,17,+,10.0346536271598,0.007132933
738,chr1,111723159,111723176,17,-,10.0759159984488,0.007132933
739,chr1,112063991,112064008,17,-,7.60851580975225,0.011679761
